,parameter C1,parameter C2,parameter W,parameter CR,parameter MR,fitness,sequence,parameter C
41,0.1,,0.2,0.4,0.2,0.002421307506053269,"[16, 3, 13, 15, 12, 10, 15, 11, 6, 0, 24, 16, 15, 25, 5, 26, 2, 0, 26, 2, 7, 6, 9, 4, 9, 10, 20, 19, 2, 14, 22, 18, 16, 12, 23, 22, 11, 20, 8, 1, 17, 7, 6, 5, 19, 21, 1, 8, 3, 5, 1, 21, 23, 20, 14, 18, 0, 25, 9, 17, 3, 13, 11, 25, 24, 4, 12, 8, 22, 13, 10, 19, 4, 24, 18, 17, 23, 21, 26, 7, 14]",0.1
42,0.1,,0.2,0.4,0.3,0.002577319587628866,"[0, 8, 25, 8, 8, 24, 0, 26, 23, 10, 4, 5, 15, 18, 14, 17, 20, 19, 3, 23, 18, 7, 5, 5, 13, 19, 12, 13, 14, 25, 15, 9, 10, 15, 16, 1, 12, 7, 2, 24, 20, 22, 6, 4, 20, 2, 21, 21, 12, 1, 16, 6, 17, 9, 10, 4, 2, 0, 26, 26, 17, 9, 21, 22, 24, 19, 6, 16, 11, 22, 25, 13, 1, 11, 23, 18, 3, 14, 11, 3, 7]",0.1
43,0.1,,0.2,0.4,0.4,0.0024691358024691358,"[11, 25, 0, 20, 12, 8, 1, 13, 13, 0, 10, 9, 7, 11, 4, 17, 4, 17, 26, 24, 8, 26, 6, 7, 25, 4, 19, 16, 21, 13, 9, 6, 16, 17, 19, 21, 14, 21, 10, 3, 22, 19, 25, 5, 2, 24, 14, 15, 14, 18, 7, 5, 26, 11, 20, 12, 9, 5, 2, 15, 23, 0, 3, 16, 23, 2, 23, 20, 22, 6, 24, 3, 18, 18, 10, 15, 8, 1, 1, 12, 22]",0.1
44,0.1,,0.2,0.4,0.5,0.002564102564102564,"[11, 6, 1, 19, 25, 7, 5, 7, 12, 8, 2, 10, 15, 20, 13, 12, 0, 21, 7, 25, 10, 6, 16, 8, 12, 2, 25, 22, 18, 3, 10, 1, 23, 19, 26, 16, 21, 16, 26, 17, 22, 24, 23, 21, 24, 8, 19, 14, 17, 22, 11, 13, 1, 15, 9, 5, 5, 18, 0, 26, 4, 18, 11, 4, 6, 3, 20, 17, 15, 24, 2, 23, 14, 0, 9, 20, 3, 13, 14, 4, 9]",0.1
45,0.1,,0.2,0.5,0.1,0.0025188916876574307,"[23, 22, 12, 2, 6, 22, 12, 25, 8, 4, 12, 0, 24, 19, 13, 7, 8, 13, 26, 9, 7, 17, 20, 26, 15, 0, 0, 1, 9, 2, 1, 26, 3, 13, 21, 20, 24, 14, 14, 25, 23, 5, 9, 24, 22, 18, 14, 16, 11, 11, 15, 21, 20, 18, 11, 19, 3, 6, 17, 4, 5, 2, 8, 10, 21, 25, 10, 7, 15, 18, 5, 4, 16, 23, 3, 10, 16, 19, 1, 6, 17]",0.1
46,0.1,,0.2,0.5,0.2,0.0023752969121140144,"[26, 13, 13, 4, 9, 13, 14, 6, 5, 16, 21, 12, 11, 1, 8, 22, 16, 19, 2, 18, 19, 9, 17, 0, 4, 5, 3, 23, 25, 4, 25, 23, 5, 16, 20, 0, 8, 7, 10, 19, 0, 10, 10, 20, 24, 15, 1, 12, 24, 21, 7, 18, 22, 14, 9, 1, 6, 17, 11, 18, 14, 6, 12, 7, 20, 25, 2, 23, 15, 11, 15, 22, 26, 24, 3, 3, 2, 26, 17, 21, 8]",0.1
47,0.1,,0.2,0.5,0.3,0.002421307506053269,"[16, 1, 10, 17, 25, 6, 5, 17, 1, 20, 26, 25, 8, 17, 10, 23, 0, 24, 26, 2, 25, 14, 16, 11, 4, 3, 12, 11, 12, 19, 8, 18, 2, 26, 23, 0, 24, 9, 6, 2, 1, 22, 4, 22, 21, 16, 14, 10, 18, 18, 7, 3, 19, 9, 13, 7, 24, 15, 9, 15, 19, 13, 22, 8, 12, 20, 14, 11, 21, 23, 13, 5, 7, 20, 15, 21, 6, 3, 5, 0, 4]",0.1
48,0.1,,0.2,0.5,0.4,0.0023584905660377358,"[22, 11, 5, 5, 1, 9, 18, 7, 10, 4, 6, 14, 25, 18, 8, 3, 16, 15, 16, 19, 25, 4, 26, 4, 20, 19, 6, 21, 3, 24, 13, 19, 10, 24, 15, 2, 8, 10, 20, 5, 15, 16, 17, 9, 25, 12, 13, 21, 14, 6, 24, 18, 3, 2, 1, 23, 26, 22, 12, 0, 23, 0, 20, 8, 11, 12, 23, 21, 14, 9, 0, 17, 7, 17, 22, 26, 13, 7, 2, 1, 11]",0.1
49,0.1,,0.2,0.5,0.5,0.002403846153846154,"[0, 11, 18, 13, 10, 5, 14, 10, 2, 19, 16, 1, 21, 13, 1, 18, 21, 12, 26, 25, 7, 0, 4, 15, 20, 8, 5, 22, 7, 24, 8, 10, 11, 23, 20, 16, 0, 19, 20, 5, 17, 19, 7, 17, 2, 1, 4, 22, 14, 2, 3, 13, 24, 3, 25, 9, 4, 6, 23, 21, 16, 9, 15, 6, 15, 17, 8, 3, 9, 23, 11, 18, 14, 6, 24, 22, 12, 25, 26, 26, 12]",0.1
50,0.1,,0.3,0.1,0.1,0.002531645569620253,"[12, 4, 26, 21, 25, 26, 6, 22, 10, 9, 1, 15, 19, 23, 16, 5, 10, 3, 22, 21, 18, 20, 14, 2, 24, 9, 16, 15, 18, 0, 14, 17, 7, 21, 4, 11, 20, 23, 19, 26, 13, 18, 11, 8, 5, 16, 25, 19, 22, 1, 7, 17, 23, 2, 5, 3, 14, 8, 1, 25, 12, 13, 13, 8, 6, 17, 2, 24, 20, 0, 12, 15, 3, 0, 24, 4, 7, 10, 11, 9, 6]",0.1
51,0.1,,0.3,0.1,0.2,0.0024449877750611247,"[1, 1, 5, 26, 0, 12, 15, 2, 6, 18, 21, 11, 10, 20, 21, 0, 17, 16, 25, 20, 7, 23, 19, 10, 25, 10, 3, 15, 9, 24, 16, 20, 19, 21, 23, 8, 11, 16, 11, 4, 1, 17, 8, 23, 2, 8, 26, 12, 15, 19, 7, 14, 25, 22, 24, 0, 4, 13, 5, 18, 9, 22, 14, 17, 4, 2, 18, 6, 6, 5, 24, 3, 26, 22, 12, 9, 13, 14, 3, 13, 7]",0.1
52,0.1,,0.3,0.1,0.3,0.0025,"[13, 8, 11, 5, 10, 6, 17, 19, 7, 25, 1, 0, 20, 0, 22, 15, 1, 15, 16, 14, 13, 3, 1, 13, 24, 9, 6, 22, 6, 3, 23, 10, 12, 8, 5, 15, 22, 10, 7, 4, 25, 19, 3, 23, 2, 9, 26, 2, 12, 18, 16, 18, 8, 12, 20, 23, 2, 20, 7, 21, 26, 11, 19, 21, 17, 14, 24, 24, 17, 0, 14, 26, 18, 4, 25, 4, 16, 5, 21, 9, 11]",0.1
53,0.1,,0.3,0.1,0.4,0.0025380710659898475,"[8, 21, 2, 9, 17, 14, 8, 12, 12, 23, 10, 11, 14, 7, 18, 26, 22, 10, 15, 6, 25, 9, 8, 0, 21, 15, 15, 20, 10, 24, 12, 26, 4, 11, 5, 11, 13, 2, 26, 13, 3, 18, 20, 9, 7, 4, 1, 1, 2, 24, 5, 7, 6, 21, 25, 1, 22, 23, 13, 17, 4, 17, 20, 16, 16, 3, 25, 19, 24, 6, 19, 23, 19, 3, 22, 5, 18, 16, 0, 14, 0]",0.1
54,0.1,,0.3,0.1,0.5,0.002398081534772182,"[7, 11, 26, 16, 25, 4, 20, 9, 1, 17, 3, 8, 18, 5, 2, 24, 25, 15, 2, 5, 6, 0, 21, 1, 23, 6, 17, 22, 24, 7, 8, 10, 12, 15, 20, 26, 3, 9, 1, 25, 0, 11, 7, 10, 14, 18, 17, 0, 6, 23, 16, 2, 4, 9, 12, 14, 23, 19, 22, 13, 14, 8, 19, 20, 21, 12, 24, 26, 22, 4, 21, 11, 10, 18, 3, 13, 13, 19, 16, 5, 15]",0.1
55,0.1,,0.3,0.2,0.1,0.002551020408163265,"[10, 16, 12, 13, 26, 1, 22, 4, 20, 0, 2, 22, 18, 24, 17, 5, 13, 14, 2, 12, 20, 7, 6, 14, 9, 18, 8, 19, 25, 4, 25, 3, 24, 6, 26, 9, 16, 7, 0, 25, 23, 21, 1, 8, 21, 11, 23, 20, 26, 21, 15, 5, 18, 1, 5, 19, 15, 10, 9, 17, 4, 16, 23, 12, 7, 11, 19, 8, 14, 3, 15, 17, 6, 0, 22, 10, 2, 3, 13, 11, 24]",0.1
56,0.1,,0.3,0.2,0.2,0.0024096385542168677,"[15, 18, 16, 0, 10, 24, 13, 9, 19, 2, 20, 11, 17, 2, 7, 7, 25, 5, 18, 10, 8, 11, 14, 26, 25, 16, 22, 4, 6, 0, 24, 6, 3, 22, 5, 1, 10, 20, 8, 26, 11, 5, 23, 12, 24, 7, 23, 21, 3, 21, 12, 22, 13, 18, 16, 2, 6, 1, 19, 13, 0, 19, 17, 12, 14, 3, 4, 15, 23, 9, 20, 9, 25, 14, 21, 15, 8, 1, 17, 26, 4]",0.1
57,0.1,,0.3,0.2,0.3,0.0024330900243309003,"[21, 20, 16, 18, 23, 8, 17, 6, 8, 14, 25, 21, 3, 15, 2, 4, 20, 24, 19, 25, 5, 13, 1, 6, 5, 12, 7, 24, 24, 13, 17, 4, 10, 14, 22, 1, 11, 26, 11, 12, 7, 3, 26, 25, 23, 9, 20, 10, 17, 0, 21, 3, 0, 14, 26, 9, 13, 22, 19, 18, 2, 18, 23, 16, 16, 4, 11, 8, 0, 12, 19, 7, 5, 2, 1, 6, 10, 15, 22, 9, 15]",0.1
58,0.1,,0.3,0.2,0.4,0.002352941176470588,"[4, 0, 6, 20, 12, 22, 22, 19, 17, 11, 1, 5, 19, 21, 12, 26, 26, 10, 1, 17, 15, 18, 6, 4, 7, 24, 23, 11, 11, 6, 9, 18, 1, 10, 20, 5, 8, 13, 25, 2, 8, 24, 13, 15, 12, 2, 23, 24, 9, 22, 25, 3, 18, 16, 0, 16, 14, 13, 10, 3, 7, 26, 17, 19, 3, 4, 14, 23, 21, 7, 21, 9, 15, 0, 5, 14, 16, 2, 8, 20, 25]",0.1
59,0.1,,0.3,0.2,0.5,0.0024875621890547263,"[10, 5, 11, 24, 17, 19, 16, 11, 0, 22, 19, 3, 2, 24, 16, 7, 23, 25, 18, 10, 17, 13, 5, 1, 12, 7, 9, 14, 7, 2, 25, 13, 25, 8, 21, 3, 1, 20, 4, 24, 15, 20, 22, 26, 6, 14, 26, 15, 6, 8, 20, 26, 12, 13, 23, 16, 18, 4, 21, 10, 9, 15, 14, 17, 22, 12, 18, 0, 3, 19, 5, 0, 1, 9, 8, 6, 2, 11, 4, 21, 23]",0.1
60,0.1,,0.3,0.3,0.1,0.0025974025974025974,"[25, 5, 16, 12, 24, 15, 8, 9, 2, 6, 11, 14, 12, 23, 6, 22, 4, 6, 21, 21, 26, 16, 14, 8, 17, 0, 17, 10, 3, 7, 23, 16, 18, 24, 20, 23, 17, 3, 22, 15, 0, 3, 20, 19, 2, 9, 0, 5, 1, 13, 1, 5, 8, 14, 20, 26, 7, 11, 4, 13, 19, 1, 9, 2, 10, 21, 22, 11, 19, 26, 12, 13, 15, 7, 24, 18, 4, 25, 25, 10, 18]",0.1
61,0.1,,0.3,0.3,0.2,0.0024271844660194173,"[20, 2, 0, 4, 7, 14, 11, 20, 7, 4, 18, 21, 2, 6, 9, 12, 8, 5, 5, 18, 10, 5, 16, 11, 8, 17, 23, 13, 25, 20, 7, 1, 0, 23, 13, 9, 15, 19, 16, 15, 2, 17, 19, 17, 12, 1, 12, 18, 8, 25, 14, 6, 3, 22, 24, 21, 10, 4, 26, 24, 1, 6, 13, 3, 26, 15, 26, 14, 19, 21, 25, 24, 23, 9, 16, 0, 10, 3, 22, 22, 11]",0.1
62,0.1,,0.3,0.3,0.3,0.002506265664160401,"[13, 10, 9, 13, 20, 18, 21, 17, 12, 10, 20, 1, 25, 8, 19, 24, 0, 14, 10, 1, 11, 15, 17, 8, 22, 21, 1, 26, 5, 26, 2, 18, 9, 5, 6, 24, 26, 20, 18, 14, 3, 4, 19, 2, 25, 8, 9, 16, 6, 23, 7, 2, 4, 0, 24, 23, 12, 17, 0, 13, 21, 4, 3, 6, 14, 25, 11, 11, 5, 19, 22, 15, 12, 3, 22, 7, 16, 7, 16, 23, 15]",0.1
63,0.1,,0.3,0.3,0.4,0.0024390243902439024,"[26, 24, 13, 9, 1, 21, 1, 23, 4, 16, 9, 0, 10, 26, 7, 16, 15, 12, 23, 0, 3, 19, 20, 20, 26, 12, 6, 24, 14, 10, 11, 8, 5, 7, 2, 16, 13, 13, 18, 11, 1, 8, 22, 19, 7, 20, 9, 17, 14, 3, 21, 8, 3, 24, 5, 19, 4, 11, 22, 2, 6, 0, 4, 18, 15, 17, 22, 5, 18, 21, 14, 2, 12, 23, 25, 6, 10, 17, 25, 25, 15]",0.1
64,0.1,,0.3,0.3,0.5,0.0024096385542168677,"[1, 19, 3, 5, 9, 25, 25, 24, 20, 4, 1, 10, 2, 5, 5, 23, 26, 10, 8, 17, 17, 19, 22, 11, 21, 22, 12, 11, 4, 7, 0, 8, 26, 2, 6, 22, 18, 13, 12, 16, 1, 21, 9, 4, 7, 0, 24, 12, 13, 14, 19, 11, 24, 16, 15, 21, 9, 14, 6, 0, 17, 26, 3, 13, 15, 14, 25, 6, 16, 23, 23, 18, 18, 8, 2, 3, 15, 7, 20, 10, 20]",0.1
65,0.1,,0.3,0.4,0.1,0.002347417840375587,"[17, 23, 8, 15, 26, 19, 8, 26, 1, 6, 9, 2, 22, 24, 2, 14, 7, 21, 25, 26, 15, 13, 16, 1, 11, 24, 4, 20, 12, 18, 22, 6, 17, 21, 17, 3, 25, 16, 14, 0, 18, 10, 5, 12, 9, 23, 23, 10, 20, 4, 5, 24, 6, 15, 18, 14, 21, 12, 22, 4, 11, 3, 16, 10, 3, 0, 20, 7, 11, 9, 13, 5, 1, 7, 19, 8, 25, 2, 19, 13, 0]",0.1
66,0.1,,0.3,0.4,0.2,0.002421307506053269,"[19, 3, 21, 13, 24, 12, 22, 15, 14, 11, 2, 8, 22, 14, 9, 22, 12, 11, 21, 19, 20, 24, 3, 0, 0, 1, 23, 1, 17, 4, 1, 20, 23, 5, 10, 5, 4, 2, 3, 12, 18, 9, 26, 25, 25, 23, 13, 4, 0, 5, 7, 8, 16, 21, 14, 16, 13, 8, 11, 25, 26, 26, 15, 17, 9, 6, 7, 18, 7, 15, 18, 20, 16, 19, 2, 6, 10, 24, 6, 10, 17]",0.1
67,0.1,,0.3,0.4,0.3,0.002457002457002457,"[14, 16, 24, 22, 6, 20, 13, 23, 19, 20, 19, 23, 18, 5, 10, 6, 16, 3, 26, 21, 22, 26, 21, 9, 10, 17, 17, 1, 25, 24, 5, 12, 17, 9, 26, 11, 10, 8, 2, 6, 15, 15, 22, 8, 15, 7, 3, 18, 3, 21, 7, 0, 16, 13, 12, 5, 25, 9, 1, 4, 4, 4, 7, 13, 18, 20, 12, 23, 2, 2, 8, 11, 24, 11, 14, 25, 0, 14, 1, 19, 0]",0.1
68,0.1,,0.3,0.4,0.4,0.002564102564102564,"[2, 10, 22, 20, 23, 24, 17, 12, 7, 1, 2, 16, 15, 21, 22, 18, 22, 0, 6, 25, 17, 4, 4, 24, 9, 11, 5, 0, 2, 3, 3, 20, 24, 10, 8, 17, 9, 26, 12, 18, 1, 14, 15, 18, 23, 25, 11, 14, 26, 5, 16, 21, 8, 9, 19, 10, 23, 6, 8, 0, 19, 1, 21, 26, 14, 25, 19, 12, 4, 13, 11, 15, 20, 13, 5, 13, 7, 3, 6, 7, 16]",0.1
69,0.1,,0.3,0.4,0.5,0.002531645569620253,"[16, 12, 0, 19, 7, 17, 21, 10, 3, 23, 5, 18, 25, 19, 23, 0, 14, 25, 17, 20, 16, 23, 7, 14, 2, 15, 8, 3, 26, 15, 10, 25, 16, 11, 2, 1, 10, 20, 22, 6, 13, 8, 26, 20, 6, 11, 24, 0, 21, 4, 12, 18, 22, 8, 21, 5, 5, 4, 9, 1, 9, 14, 7, 22, 12, 17, 3, 15, 4, 19, 13, 13, 6, 11, 2, 26, 1, 24, 18, 9, 24]",0.1
70,0.1,,0.3,0.5,0.1,0.0025575447570332483,"[12, 7, 17, 4, 8, 26, 15, 16, 16, 19, 26, 6, 1, 24, 23, 21, 11, 0, 11, 8, 16, 7, 9, 2, 19, 24, 15, 12, 13, 5, 17, 20, 18, 13, 6, 3, 17, 2, 5, 11, 13, 25, 22, 8, 3, 22, 18, 18, 4, 24, 10, 1, 12, 10, 7, 21, 19, 2, 3, 0, 23, 1, 9, 25, 14, 14, 23, 6, 26, 20, 14, 22, 5, 9, 21, 0, 10, 4, 25, 20, 15]",0.1
71,0.1,,0.3,0.5,0.2,0.0024390243902439024,"[8, 23, 15, 25, 24, 26, 0, 12, 4, 5, 0, 12, 19, 9, 2, 0, 3, 14, 7, 10, 5, 1, 7, 6, 17, 20, 10, 26, 11, 20, 20, 24, 19, 17, 22, 9, 7, 6, 25, 14, 19, 4, 9, 21, 15, 8, 1, 16, 16, 2, 1, 26, 21, 23, 18, 3, 11, 13, 22, 11, 16, 3, 22, 17, 12, 23, 4, 18, 14, 24, 13, 18, 13, 10, 6, 8, 5, 21, 15, 25, 2]",0.1
72,0.1,,0.3,0.5,0.3,0.0023584905660377358,"[19, 17, 24, 22, 18, 4, 10, 11, 26, 23, 8, 12, 15, 1, 9, 9, 18, 12, 23, 20, 14, 21, 1, 24, 0, 6, 6, 21, 6, 15, 3, 14, 25, 7, 22, 22, 11, 5, 17, 13, 25, 26, 19, 25, 16, 12, 11, 2, 13, 2, 4, 10, 14, 19, 17, 5, 15, 8, 4, 5, 3, 7, 7, 9, 23, 0, 8, 24, 13, 1, 16, 16, 0, 2, 20, 10, 26, 3, 20, 21, 18]",0.1
73,0.1,,0.3,0.5,0.4,0.0024449877750611247,"[22, 12, 26, 23, 8, 10, 0, 19, 24, 6, 3, 19, 16, 20, 11, 25, 13, 5, 20, 21, 12, 12, 10, 5, 8, 2, 2, 1, 11, 17, 21, 24, 14, 9, 0, 4, 16, 13, 18, 18, 16, 2, 15, 22, 5, 23, 6, 21, 14, 7, 17, 6, 26, 4, 11, 15, 7, 19, 23, 4, 15, 22, 25, 10, 1, 20, 7, 17, 14, 26, 0, 9, 8, 9, 24, 3, 1, 18, 25, 3, 13]",0.1
74,0.1,,0.3,0.5,0.5,0.002583979328165375,"[12, 20, 9, 3, 26, 20, 8, 15, 6, 24, 21, 17, 14, 25, 7, 13, 19, 12, 20, 0, 25, 16, 7, 9, 13, 23, 2, 18, 14, 8, 5, 23, 24, 0, 4, 26, 10, 7, 17, 21, 22, 15, 22, 11, 18, 3, 19, 1, 16, 26, 17, 24, 4, 11, 25, 2, 5, 19, 16, 13, 9, 15, 10, 8, 2, 21, 0, 18, 6, 1, 23, 6, 22, 12, 3, 11, 1, 14, 4, 5, 10]",0.1
75,0.1,,0.4,0.1,0.1,0.002531645569620253,"[17, 7, 5, 21, 22, 26, 22, 22, 10, 6, 10, 23, 14, 23, 18, 18, 13, 0, 1, 11, 15, 13, 16, 15, 21, 14, 3, 9, 19, 26, 3, 9, 8, 23, 6, 0, 8, 24, 20, 18, 4, 11, 24, 2, 1, 17, 2, 0, 12, 12, 10, 5, 6, 11, 20, 17, 4, 26, 1, 25, 7, 20, 2, 19, 25, 3, 12, 9, 4, 19, 15, 14, 8, 5, 16, 7, 13, 25, 21, 24, 16]",0.1
76,0.1,,0.4,0.1,0.2,0.0024691358024691358,"[20, 6, 12, 9, 13, 10, 9, 11, 10, 4, 22, 24, 22, 8, 16, 21, 4, 7, 20, 6, 8, 3, 6, 12, 14, 11, 19, 24, 7, 14, 16, 0, 21, 18, 2, 10, 1, 5, 18, 15, 1, 17, 13, 26, 7, 0, 22, 5, 19, 3, 8, 4, 23, 1, 25, 17, 2, 15, 0, 5, 3, 25, 18, 12, 9, 19, 15, 23, 17, 21, 2, 11, 25, 20, 26, 23, 16, 26, 13, 24, 14]",0.1
77,0.1,,0.4,0.1,0.3,0.0025252525252525255,"[12, 8, 11, 11, 8, 7, 1, 2, 17, 0, 15, 21, 9, 26, 8, 23, 14, 23, 6, 2, 24, 22, 22, 7, 15, 3, 19, 18, 20, 1, 25, 26, 25, 20, 18, 20, 1, 21, 14, 13, 12, 17, 4, 5, 3, 9, 7, 10, 24, 18, 21, 4, 15, 4, 2, 16, 11, 16, 13, 19, 5, 26, 9, 0, 3, 17, 13, 22, 23, 6, 14, 12, 24, 6, 16, 10, 19, 10, 25, 0, 5]",0.1
78,0.1,,0.4,0.1,0.4,0.0024752475247524753,"[0, 11, 17, 5, 12, 8, 14, 15, 4, 3, 21, 10, 16, 18, 7, 5, 24, 20, 25, 17, 18, 9, 22, 13, 13, 21, 15, 26, 12, 23, 20, 14, 26, 19, 14, 2, 13, 5, 1, 9, 2, 18, 19, 11, 25, 11, 3, 26, 20, 1, 17, 8, 1, 23, 6, 0, 4, 22, 7, 24, 10, 6, 21, 23, 7, 2, 0, 9, 4, 10, 15, 25, 16, 19, 16, 6, 24, 22, 12, 8, 3]",0.1
79,0.1,,0.4,0.1,0.5,0.002570694087403599,"[2, 8, 21, 2, 25, 23, 17, 6, 20, 0, 22, 18, 13, 20, 25, 10, 0, 23, 4, 8, 6, 26, 3, 6, 5, 13, 16, 7, 0, 18, 9, 16, 23, 1, 19, 9, 15, 7, 12, 14, 10, 11, 24, 5, 4, 26, 3, 17, 21, 21, 1, 22, 19, 18, 22, 24, 12, 5, 19, 4, 7, 12, 1, 15, 10, 14, 24, 8, 16, 2, 25, 20, 17, 13, 9, 26, 11, 15, 11, 3, 14]",0.1
80,0.1,,0.4,0.2,0.1,0.0024330900243309003,"[1, 7, 19, 16, 5, 11, 18, 9, 12, 22, 3, 7, 24, 14, 18, 8, 21, 6, 21, 13, 15, 20, 23, 4, 22, 8, 25, 8, 1, 9, 23, 9, 13, 12, 0, 15, 11, 26, 10, 17, 0, 17, 0, 16, 26, 5, 12, 14, 21, 2, 6, 20, 24, 1, 4, 24, 14, 13, 2, 10, 3, 3, 6, 10, 25, 23, 26, 11, 22, 15, 4, 17, 20, 7, 5, 2, 18, 25, 19, 16, 19]",0.1
81,0.1,,0.4,0.2,0.2,0.0024449877750611247,"[5, 7, 18, 0, 2, 19, 25, 11, 18, 24, 22, 3, 15, 10, 9, 3, 10, 24, 5, 4, 23, 1, 12, 0, 8, 19, 16, 7, 23, 5, 4, 16, 12, 22, 2, 16, 25, 17, 3, 1, 13, 20, 26, 6, 8, 2, 11, 22, 21, 6, 19, 0, 13, 15, 23, 20, 21, 12, 15, 13, 14, 17, 20, 18, 9, 9, 10, 17, 11, 14, 14, 26, 21, 25, 24, 7, 8, 1, 6, 4, 26]",0.1
82,0.1,,0.4,0.2,0.3,0.002577319587628866,"[24, 2, 25, 24, 1, 18, 10, 8, 6, 12, 20, 22, 19, 25, 7, 4, 0, 2, 10, 6, 14, 10, 7, 26, 17, 13, 18, 23, 7, 11, 11, 5, 12, 6, 14, 18, 5, 5, 4, 19, 26, 9, 21, 0, 21, 23, 23, 2, 13, 1, 4, 17, 15, 16, 3, 16, 14, 9, 22, 15, 20, 13, 17, 9, 22, 25, 21, 0, 19, 20, 3, 3, 24, 12, 15, 11, 1, 8, 26, 8, 16]",0.1
83,0.1,,0.4,0.2,0.4,0.0024154589371980675,"[10, 6, 13, 9, 25, 22, 23, 20, 9, 6, 6, 0, 8, 7, 8, 12, 19, 21, 12, 17, 0, 7, 4, 10, 26, 5, 22, 20, 20, 2, 4, 24, 18, 11, 1, 2, 5, 25, 21, 12, 25, 16, 8, 14, 15, 17, 24, 26, 14, 23, 18, 3, 11, 19, 15, 7, 4, 14, 24, 1, 17, 2, 11, 22, 13, 15, 19, 23, 16, 13, 1, 3, 18, 21, 26, 10, 0, 3, 5, 9, 16]",0.1
84,0.1,,0.4,0.2,0.5,0.002369668246445498,"[5, 21, 7, 7, 0, 25, 15, 2, 12, 9, 12, 11, 1, 16, 22, 21, 4, 15, 8, 17, 23, 19, 18, 24, 10, 4, 20, 6, 14, 3, 18, 17, 26, 22, 5, 25, 9, 23, 24, 0, 19, 24, 0, 16, 18, 17, 12, 10, 3, 20, 9, 14, 3, 23, 4, 1, 2, 10, 26, 20, 26, 14, 15, 8, 22, 1, 16, 6, 11, 21, 13, 8, 25, 13, 6, 13, 19, 5, 11, 2, 7]",0.1
85,0.1,,0.4,0.3,0.1,0.002544529262086514,"[26, 5, 4, 0, 26, 12, 11, 23, 10, 1, 3, 1, 7, 8, 25, 15, 16, 6, 23, 1, 25, 18, 3, 12, 2, 15, 25, 17, 9, 26, 2, 17, 20, 7, 18, 8, 14, 21, 16, 3, 13, 6, 15, 24, 20, 8, 19, 4, 10, 11, 2, 6, 13, 19, 21, 12, 5, 22, 10, 7, 20, 0, 14, 9, 0, 16, 17, 18, 9, 5, 24, 21, 22, 22, 23, 19, 24, 11, 4, 13, 14]",0.1
86,0.1,,0.4,0.3,0.2,0.0025252525252525255,"[20, 2, 22, 4, 8, 25, 14, 8, 5, 6, 23, 8, 24, 11, 7, 26, 14, 19, 25, 21, 21, 19, 18, 23, 9, 22, 22, 15, 7, 10, 15, 6, 0, 17, 5, 15, 9, 18, 5, 17, 16, 25, 16, 17, 24, 20, 10, 1, 4, 2, 2, 13, 1, 1, 3, 21, 12, 7, 0, 26, 12, 16, 20, 11, 19, 11, 3, 24, 13, 12, 0, 9, 13, 18, 3, 14, 10, 23, 26, 6, 4]",0.1
87,0.1,,0.4,0.3,0.3,0.002403846153846154,"[11, 24, 0, 12, 6, 15, 13, 8, 15, 12, 6, 16, 10, 22, 10, 19, 19, 23, 4, 25, 20, 25, 19, 4, 2, 18, 15, 9, 14, 21, 20, 5, 2, 18, 17, 11, 1, 23, 7, 5, 8, 6, 26, 22, 1, 12, 24, 5, 8, 11, 17, 13, 23, 21, 9, 9, 16, 25, 20, 3, 13, 17, 26, 26, 14, 16, 18, 4, 21, 0, 2, 14, 7, 10, 0, 1, 7, 24, 3, 3, 22]",0.1
88,0.1,,0.4,0.3,0.4,0.0024509803921568627,"[13, 12, 26, 3, 20, 13, 15, 25, 24, 1, 9, 17, 25, 18, 8, 12, 25, 14, 2, 21, 24, 17, 3, 1, 4, 6, 11, 7, 17, 19, 4, 7, 20, 11, 5, 23, 22, 24, 22, 15, 3, 5, 21, 8, 20, 9, 16, 10, 6, 16, 19, 2, 26, 10, 0, 9, 16, 2, 15, 14, 23, 10, 8, 21, 13, 5, 26, 19, 12, 7, 1, 11, 14, 0, 0, 4, 18, 23, 22, 6, 18]",0.1
89,0.1,,0.4,0.3,0.5,0.0024752475247524753,"[17, 4, 26, 6, 16, 4, 6, 15, 20, 24, 7, 1, 14, 5, 22, 18, 8, 17, 21, 9, 9, 2, 16, 20, 7, 6, 8, 15, 20, 25, 5, 9, 22, 12, 2, 16, 22, 12, 13, 21, 4, 18, 1, 23, 14, 13, 21, 0, 14, 10, 19, 12, 8, 1, 3, 10, 11, 25, 13, 7, 10, 24, 5, 26, 11, 11, 24, 0, 26, 0, 23, 15, 2, 3, 25, 18, 19, 23, 17, 3, 19]",0.1
90,0.1,,0.4,0.4,0.1,0.0025974025974025974,"[6, 10, 23, 20, 17, 16, 9, 0, 23, 1, 23, 5, 5, 25, 20, 21, 25, 0, 19, 17, 11, 11, 13, 24, 26, 18, 24, 26, 16, 2, 11, 2, 1, 19, 4, 3, 25, 2, 15, 8, 10, 18, 8, 9, 1, 13, 20, 4, 7, 24, 19, 21, 5, 7, 12, 21, 9, 12, 22, 3, 14, 3, 26, 15, 22, 18, 6, 0, 4, 17, 14, 12, 13, 15, 6, 7, 8, 22, 16, 10, 14]",0.1
